"","name","critical","energy_consumption","time","memory_usage","cpu_usage"
"160","kpoe",TRUE,32.147892,1356,2413491.73333333,16
"161","magnetadservices",TRUE,30.45024,2213,2661277.73913043,10
"162","magnetadservices",TRUE,33.414804,2262,2648371.83333333,16
"163","magnetadservices",TRUE,34.523352,1707,2657026.22222222,17
"164","magnetadservices",TRUE,31.0968,2358,2607828.16666667,14
"165","magnetadservices",TRUE,31.755456,2107,2607336.72727273,15
"166","magnetadservices",TRUE,33.576768,2111,2585376.72727273,15
"167","magnetadservices",TRUE,29.284416,1961,2443613.52380952,15
"168","magnetadservices",TRUE,29.522556,2416,2425787.36,15
"169","magnetadservices",TRUE,34.066764,2314,2442196.66666667,16
"170","magnetadservices",TRUE,31.87422,2057,2420729.27272727,15
"171","marketlii",TRUE,36.098784,1964,2630887.80952381,16
"172","marketlii",TRUE,34.974576,2461,2694187.23076923,13
"173","marketlii",TRUE,41.96124,2513,2656694.61538462,16
"174","marketlii",TRUE,39.03552,2714,2629987.14285714,15
"175","marketlii",TRUE,32.781348,2162,2607592.86956522,15
"176","marketlii",TRUE,44.934876,3125,2643617.375,16
"177","marketlii",TRUE,39.885372,3166,2517720.48484848,16
"178","marketlii",TRUE,33.802524,2924,2493591.73333333,14
"179","marketlii",TRUE,36.425376,2313,2426851.16666667,14
"180","marketlii",TRUE,39.218256,2519,2428151.53846154,14
"181","megatorrentshd",TRUE,32.19156,1960,2629636.38095238,14
"182","megatorrentshd",TRUE,31.567752,2513,2667027.53846154,16
"183","megatorrentshd",TRUE,30.694176,1914,2667258.2,16
"184","megatorrentshd",TRUE,31.563252,1611,2572121.17647059,16
"185","megatorrentshd",TRUE,37.644552,1808,2575145.26315789,15
"186","megatorrentshd",TRUE,33.924852,1960,2428640.57142857,14
"187","megatorrentshd",TRUE,30.644532,1911,2472722.8,13
"188","megatorrentshd",TRUE,32.97024,1858,2417097.8,16
"189","megatorrentshd",TRUE,34.082532,2060,2431419.81818182,16
"190","megatorrentshd",TRUE,49.167072,2869,2402072.13333333,10
"191","nflpenalties",TRUE,35.954208,2567,2760478.51851852,16
"192","nflpenalties",TRUE,39.098124,2616,2671728.59259259,15
"193","nflpenalties",TRUE,34.60536,2662,2667371,16
"194","nflpenalties",TRUE,35.384688,2362,2779017.44,15
"195","nflpenalties",TRUE,42.622344,3368,2619178.51428571,15
"196","nflpenalties",TRUE,35.327556,2711,2584694.14285714,16
"197","nflpenalties",TRUE,34.84008,3219,2444836.36363636,14
"198","nflpenalties",TRUE,36.366408,2867,2421932,14
"199","nflpenalties",TRUE,36.106992,2818,2449788.4137931,16
"200","nflpenalties",TRUE,39.511224,2512,2361404.76923077,16
"201","pieterhugo",TRUE,36.873648,2461,2608468.76923077,16
"202","pieterhugo",TRUE,32.845104,2410,2583652.96,15
"203","pieterhugo",TRUE,36.240624,2506,2579094.61538462,17
"204","pieterhugo",TRUE,33.304392,1957,2508442.0952381,16
"205","pieterhugo",TRUE,32.6592,2118,2491283.27272727,16
"206","pieterhugo",TRUE,31.49748,2310,2480242,15
"207","pieterhugo",TRUE,34.844544,2363,2448094.08,14
"208","pieterhugo",TRUE,35.286696,2762,2431110.75862069,15
